default_payment_next_month,limit_bal,age,limit_used_sep,score_3mo,score_6mo,bill_amt_sep,bill_amt_aug,bill_amt_jul,bill_amt_jun,bill_amt_may,bill_amt_apr,pay_amt_sep,pay_amt_aug,pay_amt_jul,pay_amt_jun,pay_amt_may,pay_amt_apr,id,sex,education,marital_status,pay_sep,pay_aug,pay_jul,pay_jun,pay_may,pay_apr,pay_mode3,pay_mode3_cat,pay_sep_cat,pay_aug_cat,pay_jul_cat,pay_jun_cat,pay_may_cat,pay_apr_cat,age_cat
0,150000,27,0.40774666666666665,0,0,61162,50928,47542,46644,31595,24473,3000,5000,5065,5000,2000,5000,21898,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,40000,27,0.773075,0,0,30923,26175,27251,29397,19650,23202,5000,1522,10000,10000,15000,841,21899,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,40000,27,0.925125,0,1,37005,38084,41156,39986,40465,36745,2000,4000,0,1000,0,0,21900,2,1,2,0,0,0,2,2,2,0,0,0,0,0,1,1,1,20-29
1,120000,27,0.9446166666666668,2,2,113354,115503,121861,117485,118381,115604,6200,10900,0,5000,4800,4505,21901,2,2,2,2,2,2,2,0,0,2,1,1,1,1,1,0,0,20-29
0,140000,27,0.10712142857142858,0,0,14997,16437,18848,21209,25503,27918,2000,3000,3000,5000,3000,10000,21902,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,80000,27,0.006175,-1,-1,494,329,4724,0,1054,0,329,4750,0,1054,0,4252,21903,2,1,1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,20-29
0,420000,27,0.037211904761904765,-1,-1,15629,5402,1237,24712,11912,12647,5402,1237,24712,0,2647,22019,21904,2,1,2,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,20-29
0,180000,27,0.019877777777777782,-1,-1,3578,3898,0,715,4079,0,3898,0,715,6942,0,213,21905,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20-29
0,90000,27,0.8205444444444444,0,0,73849,70549,49858,43303,29888,24973,2900,2012,1603,1208,1000,707,21906,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,330000,27,0.0,-2,-2,0,0,0,0,0,2234,0,0,0,0,2234,1000,21907,2,2,1,-2,-2,-2,-2,-2,-1,-2,-1,-1,-1,-1,-1,-1,-1,20-29
0,260000,27,0.27640384615384617,0,0,71865,75459,77240,78856,80350,84040,5000,3000,3000,3000,5000,5000,21908,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,200000,27,0.00563,-1,-1,1126,390,390,390,540,770,390,390,390,540,770,13993,21909,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20-29
0,30000,23,0.6589666666666667,0,0,19769,24285,26143,26929,19610,20591,5896,3002,2130,2,3004,8013,21910,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,20-29
0,300000,24,0.05487666666666666,0,0,16463,11537,9265,7263,14145,11535,1500,1500,1500,9433,2000,3000,21911,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,130000,24,0.12367692307692307,0,0,16078,16055,13371,4405,1292,390,4176,0,1000,1292,390,2165,21912,2,1,2,0,0,2,0,-1,-1,0,0,0,0,1,0,-1,-1,20-29
0,30000,22,0.07643333333333334,-1,-1,2293,3158,5547,3312,3145,3022,1009,5572,3321,3154,3031,3339,21913,2,2,2,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,20-29
1,30000,23,0.37246666666666667,2,1,11174,11989,12997,12491,13374,13017,1300,1500,0,1090,0,2000,21914,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,20-29
0,130000,23,0.7852846153846154,0,0,102087,101079,93977,94427,89041,89833,4500,4363,3300,3178,3178,3424,21915,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,190000,28,0.9914210526315791,0,0,188370,188550,187521,190448,195492,190598,8700,8500,9270,14100,0,7200,21916,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,20-29
1,230000,23,0.0047391304347826095,2,1,1090,490,0,878,0,0,0,0,878,0,0,0,21917,2,2,2,3,2,2,-1,-1,-2,2,1,1,1,1,-1,-1,-1,20-29
0,50000,24,0.3725,-1,0,18625,19956,5177,2071,0,0,2071,5191,6,0,0,10450,21918,2,2,2,-1,0,-1,2,2,-2,-1,-1,-1,0,-1,1,1,-1,20-29
0,70000,24,0.11704285714285716,0,0,8193,7569,8127,8838,8736,10753,1122,2127,2000,1736,2753,2177,21919,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,50000,25,1.1802,0,0,59010,57593,56203,54794,53509,52021,2039,2015,2000,2100,2000,2100,21920,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,60000,24,0.7897666666666666,0,0,47386,4807,3434,2386,2837,3358,4807,1048,1000,2837,3358,5093,21921,2,1,2,0,-1,0,0,-1,-1,0,0,0,-1,0,0,-1,-1,20-29
0,150000,25,0.2414333333333333,-2,-2,36215,6105,1076,0,3113,0,6105,1084,0,3113,0,0,21922,2,2,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,20-29
0,240000,27,1.0017833333333332,0,0,240428,235782,129479,125584,128752,130651,7227,4486,3557,4235,3593,349,21923,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,110000,25,0.4582363636363637,0,0,50406,45099,46002,44701,42706,43513,1800,1800,1700,1500,1600,2000,21924,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,110000,26,0.9818272727272728,0,0,108001,90128,92103,87049,66820,65823,3500,3500,3000,2342,2390,3000,21925,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,50000,25,0.95716,0,0,47858,40506,40110,41070,40731,40440,1949,1685,2777,1423,1462,1463,21926,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,210000,29,0.05091428571428572,-2,-2,10692,-3,-3,-3,650,1850,0,0,0,653,1859,1411,21927,2,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,20-29
0,160000,28,0.02405625,-1,-1,3849,6393,6969,9044,2325,3998,6458,6980,9044,2325,4997,9947,21928,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20-29
0,170000,27,0.9932823529411764,0,0,168858,171530,164509,128279,139968,127502,7000,6500,8000,15462,2163,4300,21931,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,20-29
0,120000,27,0.29365,0,0,35238,35907,31513,31659,30069,8005,1777,2254,1400,800,400,6262,21932,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,170000,27,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21933,2,1,2,1,-2,-2,-2,-2,-2,-2,-1,1,-1,-1,-1,-1,-1,20-29
0,290000,27,0.8293310344827586,0,0,240506,235475,240584,212024,216379,209440,8601,9300,8000,7612,8015,7008,21934,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,70000,27,0.002242857142857143,-1,-1,157,157,157,157,157,307,157,157,157,157,307,507,21935,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20-29
0,140000,27,0.9734,0,0,136276,139504,140262,138958,136898,141634,7000,6000,7000,5000,10700,4600,21936,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,180000,27,0.032733333333333337,2,1,5892,4824,3784,3089,2715,1821,0,3089,0,1521,0,347,21937,2,1,2,1,2,2,2,0,0,2,1,1,1,1,1,0,0,20-29
0,200000,27,0.005855,-1,-1,1171,0,0,680,0,0,0,0,680,0,0,442,21938,2,1,2,-1,-1,-2,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,20-29
1,90000,27,1.0885888888888888,0,0,97973,100442,89242,82784,53609,49048,12500,2,5085,5000,3000,1004,21939,2,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,20-29
0,80000,27,0.661675,0,0,52934,54217,52394,2131,744,758,3000,1064,2500,1000,1000,1000,21940,2,2,2,0,0,0,-1,-1,-1,0,0,0,0,0,-1,-1,-1,20-29
0,130000,27,0.02586923076923077,-1,-1,3363,8305,15253,7338,3666,7856,8319,15253,7338,3669,7856,7836,21941,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20-29
0,20000,27,0.00955,0,0,191,20391,19292,19545,18945,19494,20200,0,1310,678,854,767,21942,2,2,1,-1,-1,2,0,0,0,-1,-1,-1,-1,1,0,0,0,20-29
1,200000,27,0.021285,-2,-2,4257,3690,4460,3190,5238,950,3690,4460,3190,5238,950,250,21943,2,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,20-29
0,200000,27,0.066425,-1,-1,13285,2150,14122,27413,35377,29922,2155,14122,23007,7212,29922,37790,21944,2,2,2,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,20-29
1,120000,27,0.0,0,0,0,0,2382,0,0,0,0,2382,0,0,0,0,21945,2,2,2,1,-2,-1,-1,-2,-2,1,1,1,-1,-1,-1,-1,-1,20-29
0,60000,28,0.12011666666666665,0,0,7207,12625,6244,13615,25475,26237,12625,6244,13615,25478,5000,5000,21946,2,3,1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,20-29
0,340000,28,0.005382352941176471,0,0,1830,4777,7681,12519,15299,15905,3000,3000,5000,3000,1000,10000,21947,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,150000,28,0.006933333333333333,0,0,1040,148,9173,296,148,446,0,9173,0,0,446,0,21948,2,1,2,-1,2,-1,2,0,-1,-1,-1,-1,1,-1,1,0,-1,20-29
0,160000,28,0.00255,-1,-1,408,99,99,398,99,569,99,99,398,99,569,751,21949,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20-29
0,200000,28,0.264675,0,0,52935,51971,51341,49090,50009,51076,2500,2200,2500,3500,3000,3000,21950,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,50000,28,0.8633,0,0,43165,49091,50453,49037,28589,29392,6987,2433,0,1145,3167,0,21951,2,3,1,0,0,2,2,0,0,0,0,0,0,1,1,0,0,20-29
1,170000,27,0.0006235294117647058,-2,-2,106,18719,30000,0,0,1532,18719,30000,0,0,1532,0,21952,2,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,20-29
0,280000,27,0.3906857142857143,0,1,109392,128447,131053,132418,134038,136939,21000,6150,5000,5300,5200,5250,21953,2,2,1,0,0,2,2,2,2,0,0,0,0,1,1,1,1,20-29
0,270000,26,0.7746814814814815,0,0,209164,201798,186008,173810,159418,139200,6429,5959,6863,3762,3907,4207,21954,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,120000,27,0.009866666666666666,-1,-1,1184,1066,5079,2528,4007,7457,1066,5079,0,4007,7457,2819,21955,2,2,2,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,20-29
0,280000,27,0.023517857142857142,-1,-1,6585,4308,0,1265,1627,204,4308,0,1265,1638,204,3908,21956,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20-29
0,50000,27,0.61902,0,0,30951,28622,11656,5435,6337,7227,1600,1542,1100,1000,1000,284,21957,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,200000,28,0.0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,510,21958,2,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,20-29
1,50000,27,0.9450799999999999,0,0,47254,43583,35245,27520,25928,26470,1720,3100,1723,1100,1111,1200,21959,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,150000,28,0.040806666666666665,0,0,6121,4391,6269,8992,4314,11131,4391,6269,8914,4300,11100,52900,21960,2,1,2,0,-1,-1,0,0,0,-1,-1,0,-1,-1,0,0,0,20-29
0,500000,28,0.18725,0,0,93625,101723,95390,102203,47388,73230,11723,15390,12239,6000,30000,6000,21965,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,120000,28,0.4041583333333333,0,0,48499,48684,6344,0,0,0,1621,1000,1326,0,0,0,21968,2,2,2,0,0,0,0,-2,-2,0,0,0,0,0,0,-1,-1,20-29
0,120000,28,0.013441666666666666,-2,-2,1613,136,0,0,0,0,136,0,0,0,0,0,21969,2,2,1,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,20-29
0,390000,28,0.32272564102564105,0,0,125863,131249,119175,115922,101725,90334,10053,5028,5045,3012,3000,5572,21970,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,200000,28,0.028664999999999996,0,0,5733,4426,3559,22458,20888,17875,2023,2018,22491,7521,2000,3000,21971,2,2,1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,20-29
0,80000,24,0.8801375,0,1,70411,75874,76710,74792,79636,77757,6657,2629,0,6000,0,3000,21972,2,2,2,0,0,2,2,2,2,0,0,0,0,1,1,1,1,20-29
1,20000,23,0.6246,2,1,12492,11995,13324,14029,14308,14625,0,1528,1233,512,547,3880,21973,2,2,2,2,2,0,0,0,0,2,1,1,1,0,0,0,0,20-29
0,50000,24,0.5347,0,0,26735,26994,28331,27138,26499,27301,1500,1798,1605,966,1247,1500,21974,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,70000,25,0.6646571428571428,1,1,46526,47820,48750,49936,51102,52276,2070,2000,2000,2000,2000,2100,21975,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,20-29
0,170000,24,0.9964588235294116,0,0,169398,143539,125642,48926,23381,24492,5679,6642,8926,3381,4000,2983,21976,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,80000,25,0.9637,2,1,77096,83189,81308,81847,81077,79885,8000,0,2800,3000,3390,7950,21977,2,2,2,2,2,2,0,0,0,2,1,1,1,1,0,0,0,20-29
0,310000,27,0.39395806451612897,0,0,122127,110388,119365,113435,140988,145161,10000,10124,20000,30125,30137,20171,21978,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,230000,27,0.634604347826087,0,0,145959,94798,70299,40299,33112,18009,3551,3000,1284,1000,1000,1000,21979,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,20000,27,0.94165,0,0,18833,19404,18699,19324,16234,16609,1290,2000,2000,1000,1000,3000,21980,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,230000,27,0.02676086956521739,0,-1,6155,5650,3004,4200,1400,4222,500,3004,4200,0,4222,4649,21982,2,3,2,-1,2,-1,-1,0,-1,-1,-1,-1,1,-1,-1,0,-1,20-29
0,230000,28,0.034195652173913044,0,0,7865,12377,12543,13713,17960,650,5000,2000,1500,5000,650,0,21983,2,2,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,20-29
0,200000,28,0.294165,0,0,58833,61991,7357,9471,8538,7685,4100,3000,3000,0,1000,0,21984,2,1,2,0,0,0,0,2,2,0,0,0,0,0,0,1,1,20-29
0,30000,28,0.2810666666666667,-1,-1,8432,25460,557,1299,600,450,25460,1000,1306,600,0,11961,21985,2,3,2,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,1,20-29
0,170000,29,0.0,0,0,0,6390,1690,0,0,0,6390,1690,0,0,0,0,21988,2,1,2,1,-1,-1,-1,-2,-2,-1,-1,1,-1,-1,-1,-1,-1,20-29
0,200000,29,0.09283999999999999,-1,-1,18568,-49,980,3682,3682,0,0,1029,3682,0,0,590,21989,2,2,2,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,20-29
0,500000,29,0.066214,0,0,33107,34773,35426,28479,15729,7905,7000,6664,1500,501,5000,3000,21990,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,50000,29,1.00058,0,0,50029,48347,49268,50437,37302,38302,2100,2000,2100,1400,1600,1600,21991,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,150000,29,0.017326666666666667,0,0,2599,1530,390,1366,780,0,0,390,1366,0,0,431,21992,2,1,2,-1,2,-1,-1,0,0,-1,-1,-1,1,-1,-1,0,0,20-29
0,100000,29,0.47107,0,0,47107,60800,68095,64339,15522,51336,18000,10000,2635,15522,41136,2000,21993,2,2,2,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,20-29
0,150000,26,0.16565333333333335,0,0,24848,22726,11145,15690,17875,24590,14000,5000,5000,7875,13000,2000,21994,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,170000,26,0.13341176470588234,0,0,22680,13827,9522,10254,5520,6212,2000,2000,2000,0,2000,1320,21995,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,100000,27,0.42713,0,0,42713,50270,22576,18247,22029,19540,10000,10000,1500,4000,5000,5000,21996,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,160000,27,0.0065,-2,-2,1040,1188,1276,372,372,372,1320,1276,372,372,372,372,21997,2,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,20-29
0,90000,27,0.4114,0,0,37026,40641,42142,35349,29790,26414,5000,3611,199,208,0,2000,21998,2,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,20-29
0,190000,27,0.5112421052631579,0,0,97136,98767,101452,103471,104083,106359,4418,5452,5471,4083,4359,3697,21999,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,200000,28,0.3097,0,0,61940,63314,64699,66029,66836,68390,3000,3000,3000,2500,2632,2700,22000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,50000,28,1.13402,0,0,56701,57421,54587,49571,50028,17159,5000,2000,0,1809,35082,2000,22001,2,2,1,0,0,2,2,0,0,0,0,0,0,1,1,0,0,20-29
0,260000,28,-0.00010769230769230771,-2,-2,-28,5735,693,1557,685,11625,5763,703,1564,688,11683,6997,22002,2,1,2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,20-29
0,250000,29,0.082748,0,-1,20687,14082,-38,-38,7581,5625,14158,0,0,7619,5653,652,22003,2,2,2,0,-1,-1,-2,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,20-29
0,230000,29,0.016365217391304348,-1,-1,3764,10943,6588,4571,2526,5375,11142,1430,4571,2526,5375,3133,22004,2,1,2,-2,-1,2,-1,-1,-1,-2,-1,-1,-1,1,-1,-1,-1,20-29
0,240000,26,0.11958333333333332,-1,-1,28700,21944,12450,27255,6280,7619,1639,12450,28969,6280,7619,3000,22005,2,1,2,-1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,20-29
1,110000,27,1.0050272727272729,0,0,110553,108387,111427,111697,111956,111325,4000,4800,4300,4300,4400,3874,22006,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,60000,27,0.0,0,0,0,0,0,150,1179,778,0,0,150,1179,778,496,22007,2,1,2,1,-2,-2,-1,-1,-1,-2,-1,1,-1,-1,-1,-1,-1,20-29
0,230000,28,0.4838913043478261,0,0,111295,112425,95155,72983,70329,69340,4473,5000,2624,2360,3100,1600,22009,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,210000,28,0.03550952380952381,0,0,7457,1512,8475,5499,2960,670,1512,8475,5499,2960,670,25594,22010,2,1,2,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,20-29
1,100000,28,0.72464,2,2,72464,70710,72432,74322,74496,76058,0,3462,3700,2000,2760,2776,22011,2,2,2,2,2,2,2,2,0,2,1,1,1,1,1,1,0,20-29
1,50000,29,0.96572,2,2,48286,49286,50006,48846,45944,46925,2100,1800,0,1624,1700,3000,22012,2,2,2,2,2,2,2,0,0,2,1,1,1,1,1,0,0,20-29
0,50000,27,0.84782,0,0,42391,44689,48172,46937,48570,50144,3000,4200,0,3000,3800,0,22013,2,2,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,20-29
0,90000,24,0.037622222222222224,0,-1,3386,-63,0,1176,0,0,0,780,1176,0,0,0,22015,2,2,2,0,0,-2,-1,-1,-2,0,0,0,0,-1,-1,-1,-1,20-29
0,70000,25,0.5124428571428571,0,0,35871,37174,37904,40651,39697,42253,1902,1632,3379,0,3200,0,22016,2,1,2,0,0,0,0,2,2,0,0,0,0,0,0,1,1,20-29
0,30000,26,0.6701666666666667,0,0,20105,21419,22278,24423,19985,15021,1650,1506,2651,0,2044,550,22017,2,2,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,20-29
0,170000,27,0.0016,-1,-1,272,272,272,755,759,602,272,272,755,759,602,2581,22018,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20-29
0,80000,27,1.0390000000000001,0,0,83120,51347,44878,42108,28316,29523,1764,1906,2000,2000,2000,2000,22019,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,140000,27,0.11455,0,0,16037,17066,21199,390,0,390,2000,5000,390,0,390,780,22020,2,2,2,0,0,0,-1,-1,-1,0,0,0,0,0,-1,-1,-1,20-29
0,30000,25,0.17643333333333333,0,0,5293,8107,7738,10179,11902,13109,3000,0,3000,2000,1500,1000,22021,2,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,20-29
1,40000,25,0.653325,0,0,26133,26896,27961,28995,29612,30434,1500,1500,1500,1100,1300,1200,22022,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,50000,26,0.0,0,0,0,0,0,1363,0,1624,0,0,1363,0,1624,2349,22023,2,1,2,1,-2,-2,-1,-1,-1,-2,-1,1,-1,-1,-1,-1,-1,20-29
0,230000,26,0.011547826086956522,0,0,2656,3678,4650,3234,4174,5100,1074,1046,1060,1000,1000,5000,22024,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,60000,27,0.0,0,0,0,3947,5691,21001,17931,2439,3947,5691,21028,0,0,841,22025,2,1,2,1,-1,-1,-1,0,0,-1,-1,1,-1,-1,-1,0,0,20-29
0,60000,27,1.0386833333333334,0,0,62321,61015,58160,51237,29999,28972,3000,3016,5011,1005,1000,14000,22026,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,250000,29,0.18779200000000001,0,0,46948,46351,33227,33732,32245,37589,2500,10000,3000,3000,8000,0,22027,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,310000,28,0.5695645161290323,0,0,176565,152037,166900,154297,146844,146883,25532,50120,30000,20000,5807,5800,22029,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,20000,28,0.60155,0,-1,12031,13446,0,0,0,0,5000,0,0,0,0,612,22031,2,1,2,0,0,0,-2,-2,-2,0,0,0,0,0,-1,-1,-1,20-29
0,300000,28,0.03430333333333333,0,0,10291,19617,19326,10662,10162,10250,19326,10000,1940,10200,10500,10000,22032,2,1,2,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,-1,20-29
0,50000,28,0.20102,0,0,10051,14149,21514,25359,30400,39678,5000,10000,5000,5780,10000,10000,22033,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,160000,28,0.74184375,0,0,118695,125186,131648,137902,145046,152551,10000,10000,10000,10000,10000,6000,22035,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,230000,28,0.032778260869565215,-1,-1,7539,6500,6500,45914,1465,600,6500,6500,45914,1465,600,958,22036,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20-29
0,250000,28,0.182748,0,0,45687,31114,21867,13190,27817,22001,5000,1585,3028,27817,0,0,22037,2,1,2,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,20-29
0,80000,28,0.9673875,0,0,77391,78198,78840,79855,79488,80001,2784,2887,3402,2790,2867,2894,22038,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,150000,25,0.05546,-1,-1,8319,5056,2441,4471,2441,0,5056,2441,4471,2441,0,3987,22041,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20-29
0,90000,25,0.2867333333333333,0,0,25806,16919,17566,8718,6432,2655,1619,1266,1048,1032,1655,0,22042,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,150000,25,0.0,0,0,0,0,0,0,0,9240,0,0,0,0,9240,0,22043,2,1,2,1,-2,-2,-2,-2,-1,-2,-1,1,-1,-1,-1,-1,-1,20-29
0,150000,24,0.35216,0,0,52824,15214,16452,17281,18576,18783,4000,2000,2000,2000,2000,3000,22044,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,400000,25,0.031425,0,0,12570,958,4465,14272,1965,958,958,4465,14272,1965,958,6405,22045,2,3,1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,20-29
0,200000,25,0.99445,0,0,198890,200299,181617,181994,150013,150283,8058,6900,7022,5300,5368,5520,22046,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
0,210000,25,0.31674761904761906,0,0,66517,63828,60713,61949,61908,59914,3000,2500,6259,5000,3000,5000,22047,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20-29
1,140000,28,0.01395,0,-1,1953,1366,464,337,548,395,0,464,337,548,395,681,22048,2,2,1,-1,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,20-29
0,220000,28,0.033945454545454536,-1,-1,7468,5045,4944,7083,2495,8365,5045,4949,7083,2495,8365,5574,22049,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20-29
0,250000,29,0.911048,0,0,227762,191424,18016,15353,325,325,35018,1000,20000,325,325,318,22050,2,2,1,0,0,0,-1,-1,-1,0,0,0,0,0,-1,-1,-1,20-29
0,120000,29,0.002733333333333333,-1,-1,328,413,3007,1927,1838,2472,417,3012,1927,1838,2472,2341,22051,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20-29
0,200000,28,0.0,0,0,0,2658,150,3570,2853,0,2658,150,3570,2853,0,0,22052,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,20-29
0,50000,29,0.44042,2,1,22021,22334,21047,19925,20638,18803,1000,2000,1000,1000,1000,1000,22053,2,2,2,1,2,2,2,0,0,2,1,1,1,1,1,0,0,20-29
0,50000,29,1.00296,0,0,50148,50761,35777,7464,42705,43662,1840,1311,2000,42705,1569,2822,22054,2,3,2,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,20-29
0,230000,29,0.08920434782608695,-2,-2,20517,12883,10867,10100,3068,21064,12903,10880,10125,3076,21162,3224,22055,2,1,2,-2,-2,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,20-29
